,facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,under-5_capacity
12088,906411,GFDC,License,Kalinga Childcare LLC,Queensbury,12804,Queensbury,0,0,0,4,12,16,43.360068,-73.621419,0.0
12089,908644,SACC,Registration,Henry Street Settlement,New York,10002,Manhattan 1,0,0,0,140,0,140,40.71149,-73.985849,0.0
12090,888244,GFDC,License,Nanny's Daycare 2 Service of LI Inc.,Mastic,11950,Eastport-South Manor,0,0,0,4,12,16,40.820865,-72.852775,0.0
12091,914274,GFDC,License,Positive Growth Daycare,syracuse,13207,Syracuse,0,0,0,4,12,16,43.020669,-76.163374,0.0
12092,890330,GFDC,License,"ROSE APPLES TREE OF LIFE DAYCARE, LLC",Brooklyn,11206,Brooklyn 13,0,0,0,4,12,16,40.692055,-73.950597,0.0
12093,915287,GFDC,License,Bloom Garden Daycare LLC,Brooklyn,11223,Brooklyn 21,0,0,0,4,12,16,40.59933,-73.97982,0.0
12094,902419,GFDC,License,"Calderon Perez, Genesis",Bronx,10458,Bronx 10,0,0,0,0,12,12,40.875717,-73.884434,0.0
12095,892701,GFDC,License,"Berrios, Christina",Buffalo,14220,Buffalo,0,0,0,4,12,16,42.854039,-78.828556,0.0
12096,905465,GFDC,License,"Torres Ayala, Virgen",Rotterdam,12306,Mohonasen,0,0,0,4,12,16,42.784881,-73.975791,0.0
12097,904264,GFDC,License,Three Sister Daycare INC,Roosevelt,11575,Roosevelt,0,0,0,4,12,16,40.687802,-73.583472,0.0
12098,899398,SACC,Registration,"Roads to Success, Inc.",New York City,10025,Manhattan 3,0,0,0,100,0,100,40.802864,-73.965822,0.0
12099,897085,GFDC,License,Jannie's Babies LLC,Buffalo,14226,Amherst,0,0,0,4,12,16,42.962511,-78.822689,0.0
12100,884199,GFDC,License,Congregation Yaldainu Inc.,Spring Valley,10977,East Ramapo,0,0,0,4,12,16,41.145632,-74.031659,0.0
12101,904155,GFDC,License,"Kahler, Michelle",Hortonville,12745,Sullivan West,0,0,0,4,12,16,41.791524,-75.016059,0.0
12102,918383,GFDC,License,Brighter Kids ChildCare Incorporated,Copiague,11726,Copiague,0,0,0,4,12,16,40.685581,-73.398017,0.0
12103,889408,GFDC,License,Bright Future Daycare,Utica,13502,Utica,0,0,0,4,12,16,43.102395,-75.264187,0.0
12104,889942,DCC,License,The Ark of Learning LLC,HIGHLAND MILLS,10930,Cornwall,0,0,15,0,0,15,41.400079,-74.078908,9.0
12105,895931,GFDC,License,Sweet Care Daycare,Haverstraw,10927,Haverstraw-Stony Pt,0,0,0,4,12,16,41.197177,-73.98059,0.0
12106,902028,GFDC,License,Little Super Heroes Daycare Inc,Elmsford,10523,Elmsford,0,0,0,4,12,16,41.06173,-73.808754,0.0
12107,885244,GFDC,License,Amazing Grace Day Care,Amityville,11701,Amityville,0,0,0,4,12,16,40.704467,-73.422814,0.0
12108,885693,GFDC,License,"Foster, Latoya",Binghamton,13905,Binghamton,0,0,0,4,12,16,42.096279,-75.929533,0.0
12109,905658,GFDC,License,TOY'S DAYCARE CORP,Bronx,10467,Bronx 11,0,0,0,4,12,16,40.87878,-73.861816,0.0
12110,909963,SACC,Registration,WESTCHESTER CHILD DEVELOPMENT CENTER  LLC,Hartsdale,10530,White Plains,0,0,0,30,0,30,41.026179,-73.791444,0.0
12111,893265,GFDC,License,"Mejia Castillo, Enmanuel",Bronx,10456,Bronx 9,0,0,0,0,12,12,40.836963,-73.908412,0.0
12112,912163,GFDC,License,Little Wonders Daycare,Massena,13662,Massena,0,0,0,4,12,16,44.939135,-74.918722,0.0
12113,898515,GFDC,License,Radhaimy Daycare La Gloria Es De Dios,Bronx,10458,Bronx 10,0,0,0,0,12,12,40.867935,-73.892547,0.0
12114,910255,SACC,Registration,Millennium Development,Far rockaway,11694,Queens 27,0,0,0,213,0,213,40.579992,-73.833114,0.0
12115,908410,FDC,Registration,"Stevens, Donna",Elmira,14904,Elmira City,0,0,0,2,6,8,42.066041,-76.80968,0.0
12116,917251,GFDC,License,"Huaman-Vasquez, Dayan",North Babylon,11703,North Babylon,0,0,0,4,12,16,40.740287,-73.330282,0.0
12117,907133,FDC,Registration,Sophie's Daycare Corporation,Farmingville,11738,Sachem,0,0,0,2,6,8,40.824018,-73.060222,0.0
12118,907295,GFDC,License,LEARNING TOGETHER GROUP FAMILY DAYCARE INC.,bronx,10467,Bronx 11,0,0,0,4,12,16,40.880395,-73.867171,0.0
12119,913494,GFDC,License,"Khatun, Nasima",WOODSIDE,11377,Queens 30,0,0,0,4,12,16,40.74897,-73.904023,0.0
12120,903795,GFDC,License,Kinderlach LLC,Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16,40.637824,-74.000168,0.0
12121,921691,SACC,Registration,"Right at School, LLC",Brooklyn,11236,Brooklyn 18,0,0,0,40,0,40,40.63491,-73.89736,0.0
12122,897553,GFDC,License,"Astacio, Felicia",Rochester,14608,Rochester,0,0,0,4,12,16,43.141528,-77.621149,0.0
12123,911807,FDC,Registration,Kidz IN Motion Childcare,Rochester,14608,Rochester,0,0,0,2,6,8,43.150608,-77.624396,0.0
12124,901358,GFDC,License,"Nelson, Davonna",Syracuse,13204,Syracuse,0,0,0,4,12,16,43.052877,-76.19048,0.0
12125,910401,FDC,Registration,"Jefferson, Ramona",Flushing,11365,Queens 25,0,0,0,2,6,8,40.734136,-73.811524,0.0
12126,919754,GFDC,License,"Ghabour, Jessica",Staten Island,10314,Richmond 31,0,0,0,4,12,16,40.587418,-74.15387,0.0
12127,920991,GFDC,License,Universo De Infancia Inc,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.866069,-73.896318,0.0
12128,899577,GFDC,License,"Love, Fun and Laugh Child Development Corp.",Woodhaven,11421,Queens 27,0,0,0,4,12,16,40.687247,-73.858447,0.0
12129,917974,GFDC,License,Cozy Castle LLC,Amityville,11701,Amityville,0,0,0,4,12,16,40.68825,-73.42314,0.0
12130,919137,SACC,Registration,Boys and Girls Clubs of the Capital Area Inc,Albany,12209,Albany,0,0,0,75,0,75,42.641743,-73.789824,0.0
12131,892616,FDC,Registration,"Herron, Lindsey",New Windsor,12553,Washingtonville,0,0,0,2,6,8,41.48471,-74.113922,0.0
12132,908831,GFDC,License,"Baker, Paula",Scotia,12302,Scotia-Glenville,0,0,0,4,12,16,42.828901,-73.959901,0.0
12133,914944,GFDC,License,Bright Minds Group Family Daycare,Bronx,10460,Bronx 12,0,0,0,4,12,16,40.839829,-73.87729,0.0
12134,916251,FDC,Registration,"Hodgson, Taryn",CORTLAND,13045,Dryden,0,0,0,2,6,8,42.568166,-76.258455,0.0
12135,914011,SACC,Registration,Project Most,East Hampton,11937,East Hampton,0,0,0,60,0,60,40.95757,-72.196969,0.0
12136,909599,GFDC,License,Bright Kids Care,West Babylon,11704,Queens 27,0,0,0,4,12,16,40.677067,-73.80486,0.0
12137,920297,GFDC,License,Wela's Daycare,Albany,12202,Albany,0,0,0,4,12,16,42.631898,-73.772751,0.0
12138,897333,FDC,Registration,"Graham, Jenna",Homer,13077,Homer,0,0,0,2,6,8,42.648533,-76.18064,0.0
12139,885990,GFDC,License,Little Island Daycare Inc.,Roosevelt,11575,Roosevelt,0,0,0,4,12,16,40.682815,-73.592766,0.0
12140,913942,GFDC,License,"Mendez, Jonathan",New York,10032,Manhattan 6,0,0,0,4,12,16,40.837286,-73.940277,0.0
12141,899132,GFDC,License,"Collado Lachapel, Milquiada",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.873015,-73.900586,0.0
12142,902568,SACC,Registration,Ballston Area Community Center,Ballston Spa,12020,Ballston Spa,0,0,0,60,0,60,43.000451,-73.867567,0.0
12143,905863,GFDC,License,"NACHITO DAY CARE CENTER II, INC.",Bronx,10465,Bronx 8,0,0,0,4,12,16,40.819844,-73.821696,0.0
12144,915574,FDC,Registration,"Northrup, Kimberly",Elmira,14901,Elmira City,0,0,0,2,6,8,42.097388,-76.818432,0.0
12145,890084,GFDC,License,"Abad, Adalgisa",bronx,10460,Bronx 12,0,0,0,4,12,16,40.839092,-73.876993,0.0
12146,893317,GFDC,License,Adorable Faces LLC,Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16,40.661735,-73.991295,0.0
12147,910597,GFDC,License,"Kid Perfect, LLC",Mahopac,10541,Mahopac,0,0,0,4,12,16,41.362905,-73.784649,0.0
12148,898824,GFDC,License,POTTAL FI GANDAL INC.,Bronx,10451,Bronx 9,0,0,0,2,12,14,40.824433,-73.911875,0.0
12149,910643,GFDC,License,"Then De Tineo, Maria",Bronx,10468,Bronx 10,0,0,0,2,12,14,40.860539,-73.900339,0.0
12150,903256,GFDC,License,"Graziuso, Paul",Bronx,10457,Bronx 10,0,0,0,4,12,16,40.851266,-73.885784,0.0
12151,883081,GFDC,License,Rising Scholars Inc,Bronx,10470,Bronx 10,0,0,0,4,12,16,40.897885,-73.872208,0.0
12152,900616,FDC,Registration,The Kiddie Careground,Bronx,10466,Bronx 11,0,0,0,2,6,8,40.891372,-73.852897,0.0
12153,915683,SACC,Registration,Boys & Girls Club of Metro Queens @ PS 232Q,Howard Beach,11414,Queens 27,0,0,0,228,0,228,40.665841,-73.851026,0.0
12154,891580,GFDC,License,Nay Nay's Love & Learning,Rochester,14612,Hilton,0,0,0,4,12,16,43.25395,-77.736116,0.0
12155,914706,GFDC,License,"Patrick, Thalia",New York,10456,Bronx 8,0,0,0,2,10,12,40.824862,-73.90473,0.0
12156,894978,FDC,Registration,FOREVER KIDS DAYCARE,Constantia,13044,Central Square,0,0,0,2,6,8,43.25642,-76.024743,0.0
12157,887181,DCC,License,Gina Property Holdings LLC,Lancaster,14086,Lancaster,0,0,90,0,0,90,42.907982,-78.679034,54.0
12158,884217,DCC,License,"Victoria's Castle Daycare, Inc.",New Windsor,12553,Newburgh,23,36,30,42,0,131,41.459344,-74.056788,77.0
12159,904083,GFDC,License,Sunflower Smiles Day Care Inc.,Hempstead,11550,Hempstead,0,0,0,4,12,16,40.713019,-73.613685,0.0
12160,906155,GFDC,License,Jardin De Ninos LLC,Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.677115,-73.874084,0.0
12161,885506,GFDC,License,Learning Ladder Family Group Daycare Corp,Bronx,10463,Bronx 10,0,0,0,4,12,16,40.879856,-73.905545,0.0
12162,899373,SACC,Registration,South Asian Youth Action (SAYA),Elmhurst,11373,Queens 24,0,0,0,438,0,438,40.736536,-73.874677,0.0
12163,904215,GFDC,License,Little Bliss Daycare Incorporated,Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16,40.609797,-73.911074,0.0
12164,912663,GFDC,License,"Albert, Shaniqua",Rochester,14606,Rochester,0,0,0,2,12,14,43.165994,-77.655316,0.0
12165,894234,FDC,Registration,"Myers, Angela",New york,10029,Manhattan 4,0,0,0,2,6,8,40.796959,-73.942289,0.0
12166,886563,GFDC,License,"Belizario Hernandez, Yaritza",Bronx,10457,Bronx 8,0,0,0,4,12,16,40.82081,-73.897098,0.0
12167,895751,GFDC,License,La Esperanza Group Family Daycare LLC,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.862894,-73.893181,0.0
12168,891619,FDC,Registration,Main Street Munchkins Family Daycare,AuSable Forks,12912,Ausable Valley,0,0,0,2,6,8,44.443259,-73.67469,0.0
12169,887101,GFDC,License,"Omba, Beni",Buffalo,14207,Buffalo,0,0,0,4,12,16,42.954678,-78.903875,0.0
12170,889212,SACC,Registration,YMCA of the Greater Tri-Valley,Oneida,13421,Oneida City,0,0,0,40,0,40,43.09018,-75.646869,0.0
12171,920840,FDC,Registration,"Taveras, Nelia",Brentwood,11717,Brentwood,0,0,0,2,6,8,40.791782,-73.259102,0.0
12172,887691,GFDC,License,Garden Playhouse Daycare Corporation,Westbury,11590,Westbury,0,0,0,4,12,16,40.758274,-73.566845,0.0
12173,907103,GFDC,License,Arcobalenobk Corp.,Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.691411,-73.916487,0.0
12174,902845,SACC,Registration,New York Edge Inc.,New York,10032,Manhattan 6,0,0,0,140,0,140,40.836662,-73.93711,0.0
12175,901237,SACC,Registration,Healthy Kids Extended Day Program,South Dayton,14138,Pine Valley,0,0,0,40,0,40,42.337542,-79.090393,0.0
12176,919509,DCC,License,The Silver Bay Association for Christian Conference and Training,Ticonderoga,12883,Ticonderoga,8,12,39,0,0,59,43.845938,-73.42573,43.4
12177,912880,GFDC,License,"White, Andre",Brooklyn,11216,Brooklyn 13,0,0,0,4,12,16,40.68387,-73.939378,0.0
12178,898747,GFDC,License,"Castro, Denise",Bronx,10465,Bronx 8,0,0,0,4,12,16,40.826114,-73.819763,0.0
12179,888732,SACC,Registration,Cornell Cooperative Extension Association of St Lawrence Colton-Pierrepont After School,Colton,13625,Colton Pierrepont,0,0,0,182,0,182,44.558025,-74.946775,0.0
12180,900283,GFDC,License,Whistles and Bells Daycare LLC,Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.669757,-73.894168,0.0
12181,885659,FDC,Registration,Miles of Smiles Daycare,Schenectady,12308,Schenectady,0,0,0,2,6,8,42.827013,-73.920425,0.0
12182,889356,GFDC,License,Stepping Stones,Rochester,14609,Rochester,0,0,0,4,12,16,,,0.0
12183,896132,FDC,Registration,Mothers Care Day Care,Rochester,14621,Rochester,0,0,0,2,6,8,43.181312,-77.623449,0.0
12184,885116,GFDC,License,"Cabrera Amparo, Ana",Yonkers,10705,Yonkers,0,0,0,4,12,16,40.923432,-73.899326,0.0
12185,888482,GFDC,License,"Mateo, Sobeida",Bronx,10465,Bronx 8,0,0,0,0,8,8,40.8216,-73.8134,0.0
12186,897518,GFDC,License,"Dilone Trinidad De Reyes, Orquidea",Bronx,10452,Bronx 9,0,0,0,0,12,12,40.838553,-73.917219,0.0
12187,893055,GFDC,License,"Hiciano, Jomairi",Bronx,10461,Bronx 8,0,0,0,4,12,16,40.847117,-73.82826,0.0
12188,891439,DCC,License,Skidmore College,Saratoga Springs,12866,Saratoga Springs,8,12,24,0,0,44,43.09817,-73.776593,34.4
12189,919162,GFDC,License,Bais Israel,Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16,40.628367,-73.992098,0.0
12190,894626,FDC,Registration,"Bishop, Melissa",Seneca Falls,13148,Seneca Falls,0,0,0,2,6,8,42.994055,-76.815731,0.0
12191,898143,GFDC,License,YAISLIN'S DAYCARE INC.,New York,10040,Manhattan 6,0,0,0,2,12,14,40.856171,-73.933826,0.0
12192,898236,SACC,Registration,Woodycrest Community After School Program LLC,Bronx,10452,Bronx 9,0,0,0,47,0,47,40.832581,-73.927834,0.0
12193,883163,FDC,Registration,"Goodhope, Sylvia",Bronx,10467,Bronx 10,0,0,0,2,6,8,40.881958,-73.869992,0.0
12194,905304,GFDC,License,Play Ways Day Care INC,Hicksville,11801,Hicksville,0,0,0,4,12,16,40.769384,-73.506336,0.0
12195,900384,GFDC,License,Miss Dee Kares Inc.,East Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.768042,-73.873183,0.0
12196,914754,GFDC,License,AUNTIE EMILY FAMILY GROUP DAYCARE 1 INC.,BRONX,10468,Bronx 10,0,0,0,4,12,16,40.860942,-73.908021,0.0
12197,893378,GFDC,License,CRAFTY HANDS DAYCARE INC.,North babylon,11703,North Babylon,0,0,0,4,12,16,40.736851,-73.315034,0.0
12198,901206,GFDC,License,TINY CATERPILLARS II GROUP FAMILY DAYCARE CORP.,Westbury,11590,Westbury,0,0,0,4,12,16,40.76205,-73.579662,0.0
12199,897355,GFDC,License,"Thomas, Roque",Bronx,10472,Bronx 12,0,0,0,0,12,12,40.831736,-73.876434,0.0
12200,917061,GFDC,License,Chavivim Day Care Inc.,BROOKLYN,11210,Brooklyn 22,0,0,0,4,12,16,40.618279,-73.948366,0.0
12201,900094,GFDC,License,"Pina, Jocelyn",Bronx,10461,Bronx 11,0,0,0,0,12,12,40.856185,-73.859978,0.0
12202,899528,GFDC,License,"Balbuena, Peter",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.846043,-73.910429,0.0
12203,920156,GFDC,License,"Chancay, Angelina",Ridgewood,11385,Queens 24,0,0,0,4,12,16,40.702596,-73.910128,0.0
12204,886659,GFDC,License,Kingdom Stars Group Family Daycare LLC,Bronx,10469,Bronx 11,0,0,0,4,12,16,40.878726,-73.838167,0.0
12205,883598,GFDC,License,"Stacey's Little Angels, LLC",New York,10029,Manhattan 4,0,0,0,4,12,16,40.791136,-73.938773,0.0
12206,899963,GFDC,License,Sandoval Family Childcare Inc,New City,10956,Clarkstown,0,0,0,4,12,16,41.153718,-73.991744,0.0
12207,915751,GFDC,License,"H&RAM, Inc",Bronx,10465,Bronx 8,0,0,0,4,12,16,40.825243,-73.821941,0.0
12208,919968,GFDC,License,"Preciado Mosquera, Suleyka",Bronx,10473,Bronx 8,0,0,0,2,12,14,40.81762,-73.851584,0.0
12209,915003,SACC,Registration,NIA Community Services Network @ PS 134,Brooklyn,11218,Brooklyn 20,0,0,0,35,0,35,40.632265,-73.973603,0.0
12210,894132,FDC,Registration,"Basantes, Lupita",Bronx,10453,Bronx 10,0,0,0,2,6,8,40.852808,-73.907208,0.0
12211,909812,GFDC,License,"Agramonte Rodriguez, Alejandra",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.847731,-73.92186,0.0
12212,910787,FDC,Registration,B.I.G. Top Family Daycare L.L.C.,Bronx,10457,Bronx 9,0,0,0,0,5,5,40.847906,-73.899598,0.0
12213,900941,DCC,License,Childtime Childcare Inc,Rye Brook,10573,Blind Brook-Rye,8,22,24,0,0,54,41.052273,-73.693007,44.4
12214,896192,GFDC,License,A Rich Mind Inc,Bronx,10469,Bronx 11,0,0,0,4,12,16,40.872319,-73.842665,0.0
12215,887936,GFDC,License,"Montolio, Elvido",BRONX,10467,Bronx 11,0,0,0,4,12,16,40.885573,-73.863358,0.0
12216,914630,FDC,Registration,Ms. Kym's Daycare,Rochester,14613,Rochester,0,0,0,2,6,8,43.180101,-77.642936,0.0
12217,903536,GFDC,License,"Rosario Hidalgo, Yannis",Bronx,10467,Bronx 10,0,0,0,2,10,12,40.875607,-73.876257,0.0
12218,918571,FDC,Registration,"Pierce, Jonnilyn",Gouverneur,13642,Gouverneur,0,0,0,2,6,8,44.338431,-75.470335,0.0
12219,918984,GFDC,License,Mekadesh Yisroel Inc,Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16,40.635243,-73.997294,0.0
12220,924727,SACC,Registration,"BOYS AND GIRLS CLUB OF NORTHERN CHAUTAUQUA COUNTY, INC.",Dunkirk,14048,Dunkirk,0,0,0,96,0,96,42.475547,-79.332836,0.0
12221,915979,GFDC,License,ANGELS BLISS LLC,Merrick,11566,North Merrick,0,0,0,4,12,16,40.689259,-73.556853,0.0
12222,888048,FDC,Registration,"Kugler, Melissa",Valatie,12184,Ichabod Crane,0,0,0,2,6,8,42.437722,-73.714796,0.0
12223,924827,GFDC,License,Mundo mágico,Brooklyn,11226,Brooklyn 17,0,0,0,4,12,16,40.650851,-73.960949,0.0
12224,918946,GFDC,License,"Hook, Clydina",Bronx,10461,Bronx 11,0,0,0,2,12,14,40.854687,-73.842986,0.0
12225,884521,GFDC,License,Tiny Blossoms Daycare Inc.,Valley Stream,11580,Valley Str Hemp 13,0,0,0,4,12,16,40.668041,-73.6985,0.0
12226,911532,GFDC,License,Perfectly place childcare,NY,10460,Bronx 12,0,0,0,4,12,16,40.847076,-73.884988,0.0
12227,913606,SACC,Registration,"Nachito Daycare Center III, Inc",Bronx,10461,Bronx 8,0,0,0,48,0,48,40.838377,-73.82603,0.0
12228,914965,GFDC,License,ZAHRA DAYCARE,BRONX,10456,Bronx 9,0,0,0,2,12,14,40.831011,-73.918404,0.0
12229,900666,FDC,Registration,"Bernier, Rocio",Far Rockaway,11692,Queens 27,0,0,0,2,6,8,40.598868,-73.797281,0.0
12230,901961,GFDC,License,"Lavayen Rodrigo, Sofia",Bronx,10466,Bronx 11,0,0,0,4,12,16,40.884931,-73.850964,0.0
12231,887566,SACC,Registration,Healthy Kids Extended Day Program,Rochester,14613,Rochester,0,0,0,100,0,100,43.183903,-77.63155,0.0
12232,905178,DCC,License,Totally Kidz Childcare LLC,Wingdale,12594,Dover,4,9,10,20,0,43,41.624794,-73.573827,19.0
12233,916541,GFDC,License,"Dawson, Noicla",Rosedale,11422,Queens 29,0,0,0,4,12,16,40.657569,-73.740565,0.0
12234,894527,GFDC,License,The Child Care Learning Academy,Rochester,14612,Rochester,0,0,0,4,12,16,43.227106,-77.620313,0.0
12235,903063,GFDC,License,"Lucero Tapia, Gabriela",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.86676,-73.894264,0.0
12236,890822,GFDC,License,GOOD VIBES CHILD CARE,Jamaica,11434,Queens 27,0,0,0,4,12,16,40.677588,-73.790007,0.0
12237,906495,SACC,Registration,"GLOW Young Men's Christian Association, Inc.",Scottsville,14546,Wheatland-Chili,0,0,0,69,0,69,43.02538,-77.748107,0.0
12238,920211,SACC,Registration,Oswego YMCA - Kingsford Elementary,Oswego,13126,Oswego,0,0,0,56,0,56,43.44763,-76.510933,0.0
12239,889796,GFDC,License,"YR Group Family Day Care, Inc.",Brooklyn,11220,Brooklyn 15,0,0,0,4,12,16,40.642758,-74.015766,0.0
12240,907763,GFDC,License,"Capellan, Maria",New York,10040,Manhattan 6,0,0,0,4,12,16,40.858609,-73.928446,0.0
12241,918615,GFDC,License,"Vasquez Polanco, Nohenne",bronx,10456,Bronx 9,0,0,0,4,12,16,40.827305,-73.901442,0.0
12242,913747,GFDC,License,Welcome Kids Daycare,Bronx,10465,Bronx 8,0,0,0,4,12,16,40.846063,-73.819719,0.0
12243,895800,SACC,Registration,KCE Champions LLC,Apalachin,13732,Vestal,0,0,0,60,0,60,42.056356,-76.125621,0.0
12244,904592,SACC,Registration,XPOSURE FOUNDATION. INC,Bronx,10458,Bronx 10,0,0,0,164,0,164,40.858493,-73.887169,0.0
12245,907640,GFDC,License,PIPPISFRIENDS LLC,Brooklyn,11221,Brooklyn 16,0,0,0,4,12,16,40.69057,-73.944121,0.0
12246,901972,GFDC,License,"Correa Palomino, Erika",Woodhaven,11421,Queens 27,0,0,0,4,12,16,40.691321,-73.84587,0.0
12247,911138,GFDC,License,JR GROUP FAMILY DAY CARE,Bronx,10453,Bronx 10,0,0,0,0,12,12,40.855366,-73.910911,0.0
12248,887336,GFDC,License,"Grullon, Angelio",Bronx,10463,Bronx 10,0,0,0,0,12,12,40.880431,-73.90578,0.0
12249,922812,GFDC,License,"Sanchez Aguaysa, Adriana",East Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.759089,-73.865758,0.0
12250,895267,SACC,Registration,Boys & Girls Club of Metro Queens @ P.S. 97,Queens,11421,Queens 27,0,0,0,248,0,248,40.69427,-73.85978,0.0
12251,890998,GFDC,License,YYL ED CORP.,Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16,40.632744,-73.996174,0.0
12252,896375,GFDC,License,Creative Tiny Steps LLC,Hartsdale,10530,Greenburgh,0,0,0,4,12,16,41.022576,-73.801358,0.0
12253,908200,GFDC,License,"Bah, Elhadj Mamadou Oury",BRONX,10455,Bronx 7,0,0,0,4,12,16,40.813195,-73.917239,0.0
12254,910038,GFDC,License,My Little Sunflower II Corp.,Bronx,10466,Bronx 11,0,0,0,4,12,16,40.888555,-73.855468,0.0
12255,905029,DCC,License,"Country Meadows Academy for Child Care, LLC",Glens Falls,12801,Glens Falls,24,12,0,15,0,51,43.308074,-73.64767,36.0
12256,895675,GFDC,License,Little Moon Daycare,Yonkers,10701,Yonkers,0,0,0,4,12,16,40.944658,-73.863712,0.0
12257,889558,GFDC,License,Over The Rainbow II Childcare Inc,Bronx,10459,Bronx 12,0,0,0,4,12,16,40.833687,-73.892622,0.0
12258,902358,SACC,Registration,Healthy Kids Extended Day Program Inc.,Frankfort,13340,Frankfurt-Schuyler,0,0,8,32,0,40,43.025331,-75.071346,4.8
12259,917506,GFDC,License,"Mota, Cesar",New York,10027,Manhattan 5,0,0,0,4,12,16,40.811281,-73.952438,0.0
12260,902992,GFDC,License,Qkids Enterprises Inc.,Saint Albans,11412,Queens 29,0,0,0,4,12,16,40.69133,-73.761308,0.0
12261,907933,GFDC,License,"Matias, Idelma",BRONX,10465,Bronx 8,0,0,0,4,12,16,40.821783,-73.819828,0.0
12262,919740,GFDC,License,FUN CASTLE DAYCARE INC.,Bronx,10467,Bronx 11,0,0,0,4,12,16,40.881317,-73.858838,0.0
12263,900988,SACC,Registration,Healthy Kids Extended Day Program Inc.,Gilbertsville,13776,Gilbertsvl-Mt Upton,0,0,0,40,0,40,42.44289,-75.345058,0.0
12264,896524,GFDC,License,Estrellitas Day Care Inc.,East Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.761799,-73.882568,0.0
12265,915761,DCC,License,KinderCare Education LLC,Lancaster,14086,Lancaster,16,24,78,23,0,141,42.92014,-78.645268,86.8
12266,890137,SACC,Registration,"Right At School, LLC",Windsor,13865,Windsor,0,0,0,60,0,60,42.100507,-75.775829,0.0
12267,892041,GFDC,License,SMART START1 DAYCARE INC.,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.87321,-73.88851,0.0
12268,920559,GFDC,License,"Quinonez-Barcia, Cristopher",Bronx,10467,Bronx 11,0,0,0,4,12,16,40.872776,-73.86167,0.0
12269,921878,GFDC,License,LITTLE FRIENDS DAYCARE OF NY INC,Richmond Hill,11418,Queens 28,0,0,0,4,12,16,40.698812,-73.820875,0.0
12270,899769,FDC,Registration,"Whitfield, Latonya",Rochester,14611,Rochester,0,0,0,2,6,8,43.153714,-77.65794,0.0
12271,909473,GFDC,License,Pequenas Estrellas Group Family Daycare Corp.,Yonkers,10701,Yonkers,0,0,0,4,12,16,40.931284,-73.892798,0.0
12272,913393,SACC,Registration,YMCA of Greater New York,new york,10065,Manhattan 2,0,0,0,62,0,62,40.765448,-73.959919,0.0
12273,892255,SACC,Registration,The Country Childrens Center,Bedford,10506,Bedford,0,0,0,40,0,40,41.205948,-73.64092,0.0
